127.0.0.1 - - [21/Jul/2015:14:47:23 +0200] "GET /cargocpc/index.html HTTP/1.1" 200 124
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/3.10.10/_/download/resources/com.atlassian.gadgets.dashboard:dashboard/js/json.js?locale=fr-FR HTTP/1.1" 200 17335
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/3.10.10/_/download/resources/com.atlassian.gadgets.dashboard:dashboard/js/lib/ajs.clone.js?locale=fr-FR HTTP/1.1" 200 101
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/3.10.10/_/download/resources/com.atlassian.gadgets.dashboard:dashboard/js/lib/effects.js?locale=fr-FR HTTP/1.1" 200 22156
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/3.10.10/_/download/resources/com.atlassian.gadgets.dashboard:dashboard/js/lib/ajs.parseUri.js?locale=fr-FR HTTP/1.1" 200 1898
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/3.10.10/_/download/resources/com.atlassian.gadgets.dashboard:dashboard/js/AG.DashboardManager.js?locale=fr-FR HTTP/1.1" 200 20784
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/3.10.10/_/download/resources/com.atlassian.gadgets.dashboard:dashboard/js/AG.LayoutManager.js?locale=fr-FR HTTP/1.1" 200 24245
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/1f110918f0bf91d966e7a0b7806356e0-CDN/fr_FR3c00tt/64019/3/3.10.10/_/download/resources/com.atlassian.gadgets.dashboard:dashboard/js/dashboard-item-directory-templates.js?locale=fr-FR HTTP/1.1" 200 8508
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/3.10.10/_/download/resources/com.atlassian.gadgets.dashboard:dashboard/js/AG.Param.js?locale=fr-FR HTTP/1.1" 200 4350
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/3.10.10/_/download/resources/com.atlassian.gadgets.dashboard:dashboard/js/AG.Sortable.js?locale=fr-FR HTTP/1.1" 200 5571
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/3.10.10/_/download/resources/com.atlassian.gadgets.dashboard:dashboard/js/AG.Gadget.js?locale=fr-FR HTTP/1.1" 200 43566
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/3.10.10/_/download/resources/com.atlassian.gadgets.dashboard:dashboard/js/dashboard-service.js?locale=fr-FR HTTP/1.1" 200 1589
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/3.10.10/_/download/resources/com.atlassian.gadgets.dashboard:dashboard/js/AG.Cookie.js?locale=fr-FR HTTP/1.1" 200 3949
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/3.10.10/_/download/resources/com.atlassian.gadgets.dashboard:dashboard/js/entities/dashboard-item-directory-entities.js?locale=fr-FR HTTP/1.1" 200 3697
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/3.10.10/_/download/resources/com.atlassian.gadgets.dashboard:dashboard/js/entities/dashboard-item-retriever.js?locale=fr-FR HTTP/1.1" 200 2712
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/3.10.10/_/download/resources/com.atlassian.gadgets.dashboard:dashboard/js/api/AG.InlineGadgetAPI.js?locale=fr-FR HTTP/1.1" 200 6001
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/3.10.10/_/download/resources/com.atlassian.gadgets.dashboard:dashboard/js/views/directory-view.js?locale=fr-FR HTTP/1.1" 200 1187
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/3.10.10/_/download/resources/com.atlassian.gadgets.dashboard:dashboard/js/views/directory-items-view.js?locale=fr-FR HTTP/1.1" 200 2371
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/3.10.10/_/download/resources/com.atlassian.gadgets.dashboard:dashboard/js/entities/directory-view-state.js?locale=fr-FR HTTP/1.1" 200 5086
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/3.10.10/_/download/resources/com.atlassian.gadgets.dashboard:dashboard/js/views/directory-nav-view.js?locale=fr-FR HTTP/1.1" 200 882
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/3.10.10/_/download/resources/com.atlassian.gadgets.dashboard:dashboard/js/views/directory-load-failure-view.js?locale=fr-FR HTTP/1.1" 200 566
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/3.10.10/_/download/resources/com.atlassian.gadgets.dashboard:dashboard/js/views/directory-message-view.js?locale=fr-FR HTTP/1.1" 200 556
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/3.10.10/_/download/resources/com.atlassian.gadgets.dashboard:dashboard/js/views/directory-loading-view.js?locale=fr-FR HTTP/1.1" 200 699
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/3.10.10/_/download/resources/com.atlassian.gadgets.dashboard:dashboard/js/controllers/directory-controller.js?locale=fr-FR HTTP/1.1" 200 3444
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/3.10.10/_/download/resources/com.atlassian.gadgets.dashboard:dashboard/js/controllers/directory-loader.js?locale=fr-FR HTTP/1.1" 200 2455
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/3.10.10/_/download/resources/com.atlassian.gadgets.dashboard:dashboard/js/controllers/dialog-controller.js?locale=fr-FR HTTP/1.1" 200 3833
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/3.10.10/_/download/resources/com.atlassian.gadgets.dashboard:dashboard/js/dashboard-item-directory.js?locale=fr-FR HTTP/1.1" 200 840
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/3.10.10/_/download/resources/com.atlassian.gadgets.dashboard:dashboard/js/jquery.cookie.js?locale=fr-FR HTTP/1.1" 200 4259
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/6.4.4/_/download/resources/com.atlassian.jira.gadgets:login-dashboard-item-resources/static/dashboarditem/login/login.js?locale=fr-FR HTTP/1.1" 200 4036
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR3c00tt/64019/3/1.0/_/download/resources/jira.webresources:captcha/Captcha.js HTTP/1.1" 200 761
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/6.4.4/_/download/resources/com.atlassian.jira.gadgets:admin-dashboard-item-resources/script/gadget-plugin-installer.js?locale=fr-FR HTTP/1.1" 200 9861
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/6.4.4/_/download/resources/com.atlassian.jira.gadgets:admin-dashboard-item-resources/static/dashboarditem/admin/admin.js?locale=fr-FR HTTP/1.1" 200 6108
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/1f110918f0bf91d966e7a0b7806356e0-CDN/fr_FR3c00tt/64019/3/3.10.10/_/download/resources/com.atlassian.gadgets.publisher:dashboard-item-common/dashboard-item/common/dashboard-item-common.soy.js?locale=fr-FR HTTP/1.1" 200 1967
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/1f110918f0bf91d966e7a0b7806356e0-CDN/fr_FR3c00tt/64019/3/6.4.4/_/download/resources/com.atlassian.jira.gadgets:login-dashboard-item-resources/static/dashboarditem/login/login.soy.js?locale=fr-FR HTTP/1.1" 200 3974
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR3c00tt/64019/3/1.0/_/download/resources/jira.webresources:autocomplete/JIRA.Dropdown.js HTTP/1.1" 200 6427
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR3c00tt/64019/3/1.0/_/download/resources/jira.webresources:autocomplete/RESTAutoComplete.js HTTP/1.1" 200 3365
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR3c00tt/64019/3/1.0/_/download/resources/jira.webresources:autocomplete/IssueAutoComplete.js HTTP/1.1" 200 7577
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR3c00tt/64019/3/1.0/_/download/resources/jira.webresources:autocomplete/AutoComplete.js HTTP/1.1" 200 26768
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR3c00tt/64019/3/1.0/_/download/resources/jira.webresources:autocomplete/UserAutoComplete.js HTTP/1.1" 200 6565
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR3c00tt/64019/3/1.0/_/download/resources/jira.webresources:autocomplete/initAutoCompleteFields.js HTTP/1.1" 200 3981
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/6.4.4/_/download/resources/com.atlassian.jira.gadgets:project-filter-autocomplete-component/static/components/project-filter-autocomplete/ProjectFilterAutoComplete.js?locale=fr-FR HTTP/1.1" 200 6444
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/1f110918f0bf91d966e7a0b7806356e0-CDN/fr_FR3c00tt/64019/3/6.4.4/_/download/resources/com.atlassian.jira.gadgets:project-filter-autocomplete-component/static/components/project-filter-autocomplete/project-filter-autocomplete.soy.js?locale=fr-FR HTTP/1.1" 200 3902
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR3c00tt/64019/3/6.4.4/_/download/resources/com.atlassian.jira.gadgets:piechart/static/components/charts/piechart/PieChart.js HTTP/1.1" 200 12626
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/1f110918f0bf91d966e7a0b7806356e0-CDN/fr_FR3c00tt/64019/3/6.4.4/_/download/resources/com.atlassian.jira.gadgets:piechart-with-legend/static/components/charts/piechart/piechart-with-legend.soy.js?locale=fr-FR HTTP/1.1" 200 1183
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR3c00tt/64019/3/6.4.4/_/download/resources/com.atlassian.jira.gadgets:piechart-with-legend/static/components/charts/piechart/PieChartWithLegend.js HTTP/1.1" 200 3028
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR3c00tt/64019/3/6.4.4/_/download/resources/com.atlassian.jira.gadgets:resize/static/lib/jquery.resize/jquery.resize.js HTTP/1.1" 200 5021
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/1f110918f0bf91d966e7a0b7806356e0-CDN/fr_FR3c00tt/64019/3/6.4.4/_/download/resources/com.atlassian.jira.gadgets:admin-dashboard-item-resources/static/dashboarditem/admin/admin.soy.js?locale=fr-FR HTTP/1.1" 200 18988
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/6.4.4/_/download/resources/com.atlassian.jira.gadgets:piechart-dashboard-item-resources/static/dashboarditem/piechart/PieChart.js?locale=fr-FR HTTP/1.1" 200 16260
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/1f110918f0bf91d966e7a0b7806356e0-CDN/fr_FR3c00tt/64019/3/6.4.4/_/download/resources/com.atlassian.jira.gadgets:filter-picker-component/static/components/filterpicker/FilterPicker.soy.js?locale=fr-FR HTTP/1.1" 200 1733
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/1f110918f0bf91d966e7a0b7806356e0-CDN/fr_FR3c00tt/64019/3/6.4.4/_/download/resources/com.atlassian.jira.gadgets:piechart-dashboard-item-resources/static/dashboarditem/piechart/PieChart.soy.js?locale=fr-FR HTTP/1.1" 200 9669
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/6.4.4/_/download/resources/com.atlassian.jira.gadgets:filter-picker-component/static/components/filterpicker/FilterPicker.js?locale=fr-FR HTTP/1.1" 200 6070
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/6.4.4/_/download/resources/com.atlassian.jira.gadgets:two-dimensional-stats-dashboard-item-resources/static/dashboarditem/two-dimensional-stats/TwoDimensionalStats.js?locale=fr-FR HTTP/1.1" 200 10633
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/5.7.27/_/download/resources/com.atlassian.auiplugin:aui-experimental-restfultable/experimental-events.js?locale=fr-FR HTTP/1.1" 200 973
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/5.7.27/_/download/resources/com.atlassian.auiplugin:aui-experimental-restfultable/experimental-serializetoobject.js?locale=fr-FR HTTP/1.1" 200 1210
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/1f110918f0bf91d966e7a0b7806356e0-CDN/fr_FR3c00tt/64019/3/6.4.4/_/download/resources/com.atlassian.jira.gadgets:two-dimensional-stats-dashboard-item-resources/static/dashboarditem/two-dimensional-stats/TwoDimensionalStats.soy.js?locale=fr-FR HTTP/1.1" 200 6121
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/5.7.27/_/download/resources/com.atlassian.auiplugin:aui-experimental-restfultable/experimental-restfultable.js?locale=fr-FR HTTP/1.1" 200 37861
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/5.7.27/_/download/resources/com.atlassian.auiplugin:aui-experimental-restfultable/experimental-restfultable.entrymodel.js?locale=fr-FR HTTP/1.1" 200 7030
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/5.7.27/_/download/resources/com.atlassian.auiplugin:aui-experimental-restfultable/experimental-restfultable.customview.js?locale=fr-FR HTTP/1.1" 200 360
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/5.7.27/_/download/resources/com.atlassian.auiplugin:aui-experimental-restfultable/experimental-restfultable.editrow.js?locale=fr-FR HTTP/1.1" 200 16543
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/5.7.27/_/download/resources/com.atlassian.auiplugin:aui-experimental-restfultable/experimental-restfultable.row.js?locale=fr-FR HTTP/1.1" 200 10556
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/6.4.4/_/download/resources/com.atlassian.jira.gadgets:column-picker-component/static/components/columnpicker/ColumnPicker.js?locale=fr-FR HTTP/1.1" 200 9791
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/1f110918f0bf91d966e7a0b7806356e0-CDN/fr_FR3c00tt/64019/3/6.4.4/_/download/resources/com.atlassian.jira.gadgets:column-picker-component/static/components/columnpicker/ColumnPicker.soy.js?locale=fr-FR HTTP/1.1" 200 2234
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR3c00tt/64019/3/6.4.4/_/download/resources/com.atlassian.jira.gadgets:d3/static/lib/d3.min.js HTTP/1.1" 200 146916
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/6.4.4/_/download/resources/com.atlassian.jira.gadgets:search-results-component/static/components/searchresults/SearchResults.js?locale=fr-FR HTTP/1.1" 200 6660
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/1f110918f0bf91d966e7a0b7806356e0-CDN/fr_FR3c00tt/64019/3/6.4.4/_/download/resources/com.atlassian.jira.gadgets:search-results-component/static/components/searchresults/SearchResults.soy.js?locale=fr-FR HTTP/1.1" 200 2178
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/6.4.4/_/download/resources/com.atlassian.jira.gadgets:search-results-component/static/components/searchresults/SearchResultsConfig.js?locale=fr-FR HTTP/1.1" 200 3128
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/1f110918f0bf91d966e7a0b7806356e0-CDN/fr_FR3c00tt/64019/3/6.4.4/_/download/resources/com.atlassian.jira.gadgets:filter-results-dashboard-item-resources/static/dashboarditem/filterresults/FilterResults.soy.js?locale=fr-FR HTTP/1.1" 200 1813
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/1f110918f0bf91d966e7a0b7806356e0-CDN/fr_FR3c00tt/64019/3/6.4.4/_/download/resources/com.atlassian.jira.gadgets:search-results-component/static/components/searchresults/SearchResultsConfig.soy.js?locale=fr-FR HTTP/1.1" 200 2388
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/6.4.4/_/download/resources/com.atlassian.jira.gadgets:filter-results-dashboard-item-resources/static/dashboarditem/filterresults/FilterResults.js?locale=fr-FR HTTP/1.1" 200 4189
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/6.4.4/_/download/resources/com.atlassian.jira.gadgets:assigned-to-me-dashboard-item-resources/static/dashboarditem/assignedtome/AssignedToMe.js?locale=fr-FR HTTP/1.1" 200 2988
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/1f110918f0bf91d966e7a0b7806356e0-CDN/fr_FR3c00tt/64019/3/6.4.4/_/download/resources/com.atlassian.jira.gadgets:assigned-to-me-dashboard-item-resources/static/dashboarditem/assignedtome/AssignedToMe.soy.js?locale=fr-FR HTTP/1.1" 200 1484
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/1f110918f0bf91d966e7a0b7806356e0-CDN/fr_FR3c00tt/64019/3/6.4.4/_/download/resources/com.atlassian.jira.gadgets:in-progress-dashboard-item-resources/static/dashboarditem/inprogress/InProgress.soy.js?locale=fr-FR HTTP/1.1" 200 1423
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/6.4.4/_/download/resources/com.atlassian.jira.gadgets:in-progress-dashboard-item-resources/static/dashboarditem/inprogress/InProgress.js?locale=fr-FR HTTP/1.1" 200 2757
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/6.4.4/_/download/resources/com.atlassian.jira.gadgets:voted-dashboard-item-resources/static/dashboarditem/voted/Voted.js?locale=fr-FR HTTP/1.1" 200 3898
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/1f110918f0bf91d966e7a0b7806356e0-CDN/fr_FR3c00tt/64019/3/6.4.4/_/download/resources/com.atlassian.jira.gadgets:watched-dashboard-item-resources/static/dashboarditem/watched/Watched.soy.js?locale=fr-FR HTTP/1.1" 200 1671
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/1f110918f0bf91d966e7a0b7806356e0-CDN/fr_FR3c00tt/64019/3/6.4.4/_/download/resources/com.atlassian.jira.gadgets:voted-dashboard-item-resources/static/dashboarditem/voted/Voted.soy.js?locale=fr-FR HTTP/1.1" 200 1651
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/6.4.4/_/download/resources/com.atlassian.jira.gadgets:watched-dashboard-item-resources/static/dashboarditem/watched/Watched.js?locale=fr-FR HTTP/1.1" 200 3926
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR3c00tt/64019/3/5.7.27/_/download/resources/com.atlassian.auiplugin:aui-experimental-progress-indicator/aui-experimental-progress-indicator.js HTTP/1.1" 200 2675
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/6.4.4/_/download/resources/com.atlassian.jira.gadgets:stats-dashboard-item-resources/static/dashboarditem/stats/stats.js?locale=fr-FR HTTP/1.1" 200 8074
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/0.64/_/download/resources/com.atlassian.plugins.helptips.jira-help-tips:common/helptip.js?locale=fr-FR HTTP/1.1" 200 12497
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/0.64/_/download/resources/com.atlassian.plugins.helptips.jira-help-tips:common/helptipmanager.js?locale=fr-FR HTTP/1.1" 200 4676
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/1f110918f0bf91d966e7a0b7806356e0-CDN/fr_FR3c00tt/64019/3/0.64/_/download/resources/com.atlassian.plugins.helptips.jira-help-tips:common/helptip-templates.js?locale=fr-FR HTTP/1.1" 200 2533
192.168.123.146 - - [21/Jul/2015:14:48:13 +0200] "GET /jira/s/1f110918f0bf91d966e7a0b7806356e0-CDN/fr_FR3c00tt/64019/3/6.4.4/_/download/resources/com.atlassian.jira.gadgets:stats-dashboard-item-resources/static/dashboarditem/stats/stats.soy.js?locale=fr-FR HTTP/1.1" 200 9408
